#{"t_start": 1669489949.0932534, "env_id": null}
r,l,t
44.790476,6,5180.710862
-11.442857,50,5181.072163
26.366667,23,5181.239895
40.078571,10,5181.31634
29.954762,19,5181.4336
46.688095,4,5181.467595
26.52381,22,5181.617449
30.564286,19,5181.756308
15.447619,33,5181.996405
39.421429,11,5182.079397
27.859524,22,5182.243274
35.521429,14,5182.336546
28.302381,21,5182.493302
10.164286,37,5182.762908
43.414286,7,5182.821402
34.980952,14,5182.91468
47.842857,3,5182.941386
38.833333,11,5183.028654
50.0,1,5183.041178
28.114286,21,5183.194181
18.307143,28,5183.399862
42.814286,8,5183.462092
25.2,23,5183.630014
41.578571,9,5183.698669
28.888095,21,5183.851963
35.430952,14,5183.955633
16.580952,32,5184.181555
10.202381,38,5184.449772
33.866667,16,5184.570672
17.061905,30,5184.788437
29.245238,20,5184.936095
36.897619,13,5185.03363
34.478571,15,5185.145195
24.754762,24,5185.320597
28.32381,20,5185.46764
33.771429,15,5185.557177
12.459524,36,5185.816667
26.928571,22,5185.977804
30.316667,19,5186.106866
-13.988095,14,5186.200608
26.792857,21,5186.332139
37.214286,13,5186.429919
22.92619,26,5186.607614
25.502381,22,5186.769169
42.071429,8,5186.831109
39.457143,11,5186.914219
31.395238,18,5187.035859
37.909524,12,5187.126056
31.042857,19,5187.265835
30.411905,19,5187.405617
24.592857,24,5187.581235
45.745238,5,5187.622199
26.411905,22,5187.782906
45.845238,5,5187.823718
45.838095,5,5187.864346
30.919048,19,5188.004142
39.485714,10,5188.06965
33.07619,17,5188.195192
-9.22381,50,5188.55638
42.769048,8,5188.61816
38.67381,11,5188.694762
32.238095,18,5188.827177
21.466667,25,5189.01416
36.22381,13,5189.115602
21.114286,27,5189.316043
38.069048,12,5189.406505
-10.466667,2,5189.415116
25.261905,24,5189.593136
42.652381,8,5189.654654
27.316667,22,5189.813602
27.435714,22,5189.977515
37.619048,11,5190.055508
33.62381,16,5190.177285
41.483333,9,5190.246356
47.847619,3,5190.273101
30.695238,19,5190.410137
-11.22619,4,5190.438722
-11.285714,4,5190.467101
23.707143,25,5190.643147
28.628571,21,5190.795431
38.352381,12,5190.885226
24.807143,23,5191.054042
-11.647619,5,5191.084042
44.338095,6,5191.132142
34.061905,16,5191.24987
44.502381,6,5191.29801
29.459524,19,5191.431898
37.059524,13,5191.530279
30.778571,18,5191.663167
24.914286,24,5191.826458
-13.114286,50,5192.191142
41.62619,9,5192.263761
39.119048,11,5192.351044
35.535714,15,5192.46716
41.080952,9,5192.539643
37.916667,12,5192.628773
27.416667,21,5192.77961
36.766667,13,5192.881862
41.107143,9,5192.954816
42.62381,8,5193.02003
31.55,17,5193.152395
39.428571,10,5193.227394
39.319048,11,5193.315185
42.492857,8,5193.380361
43.704762,7,5193.438011
32.72619,16,5193.551221
39.461905,11,5193.638772
25.204762,24,5196.111213
25.738095,23,5196.281882
36.080952,14,5196.387534
28.885714,19,5196.50627
22.130952,25,5196.685427
32.152381,17,5196.806868
30.22381,18,5196.930226
36.45,13,5197.028843
35.235714,14,5197.129868
32.5,17,5197.257032
40.430952,10,5197.33425
9.142857,37,5197.606975
32.319048,17,5197.734651
38.142857,12,5197.826168
27.259524,21,5197.981761
20.602381,28,5198.184238
35.964286,14,5198.288853
43.640476,7,5198.347529
34.219048,16,5198.465591
37.704762,12,5198.554192
36.5,13,5198.651928
41.104762,9,5198.724467
40.207143,10,5198.799994
37.27381,13,5198.897272
29.357143,18,5199.033874
25.966667,24,5199.211109
42.616667,8,5199.272758
32.930952,17,5199.401191
44.671429,6,5199.448843
17.3,31,5199.666723
36.72381,13,5199.758914
32.659524,15,5199.848697
36.402381,14,5199.952358
27.757143,21,5200.10485
42.430952,8,5200.166748
39.340476,10,5200.237809
34.271429,16,5200.356027
16.390476,31,5200.574965
20.809524,28,5200.777672
39.290476,11,5200.860434
43.671429,7,5200.91516
30.05,19,5201.049541
25.290476,23,5201.212197
40.314286,10,5201.288084
32.57619,17,5201.4142
38.361905,12,5201.503791
20.471429,29,5201.713242
12.504762,34,5201.913754
36.645238,13,5202.005804
32.464286,18,5202.137051
36.595238,13,5202.234691
44.397619,6,5202.282302
38.057143,12,5202.372348
25.564286,24,5202.546511
40.492857,10,5202.622302
24.547619,24,5202.796829
28.440476,21,5202.950105
24.338095,25,5203.130883
28.130952,20,5203.277408
18.811905,29,5203.486612
34.319048,16,5203.607567
32.857143,16,5203.715081
27.657143,21,5203.86738
34.557143,15,5203.978265
33.654762,16,5204.09621
39.009524,11,5204.179069
37.430952,13,5204.275074
30.190476,20,5204.420069
28.042857,22,5204.579904
22.402381,27,5204.768805
28.897619,20,5204.915076
32.761905,16,5205.02788
44.659524,6,5205.075851
38.409524,12,5205.165699
35.038095,14,5205.258938
44.52381,6,5205.306365
30.97381,18,5205.436315
36.87619,13,5205.533637
27.159524,21,5205.676597
26.966667,22,5205.831989
27.580952,22,5205.991213
-8.416667,50,5206.337254
35.6,15,5206.447093
40.416667,10,5206.522634
27.419048,22,5206.676853
39.130952,11,5206.760181
44.433333,6,5206.807833
29.814286,20,5206.953006
26.854762,21,5207.103812
10.854762,34,5207.332389
42.438095,8,5207.394218
38.616667,11,5207.478009
25.745238,24,5207.651637
42.097619,8,5207.713623
33.128571,16,5207.831265
44.566667,6,5207.878983
18.892857,30,5208.094872
24.730952,23,5208.263602
25.042857,24,5208.43736
41.7,9,5208.505263
42.683333,8,5208.566943
42.802381,8,5208.628116
35.078571,15,5208.738508
42.82619,8,5208.799716
37.421429,12,5208.890437
36.828571,13,5208.987266
33.378571,16,5209.105975
47.952381,3,5209.132351
36.738095,12,5209.217408
48.952381,2,5209.236971
45.697619,5,5209.277531
22.911905,24,5209.441231
33.611905,16,5209.559054
38.457143,11,5209.631597
46.87619,4,5209.66504
34.645238,15,5209.765212
40.533333,10,5209.84095
27.883333,21,5209.994199
21.330952,28,5210.195915
35.338095,15,5210.306665
40.742857,9,5210.37571
27.947619,21,5210.528744
28.595238,20,5210.663609
29.440476,20,5210.809108
50.0,1,5210.821581
45.854762,5,5210.861877
6.357143,42,5213.109299
30.95,18,5213.230873
27.421429,21,5213.38454
39.62381,11,5213.466994
34.988095,14,5213.572091
33.345238,16,5213.67936
18.52381,31,5213.896167
48.935714,2,5213.915628
48.952381,2,5213.935252
44.464286,6,5213.983517
42.333333,8,5214.045483
33.07619,17,5214.1703
34.685714,15,5214.281541
35.380952,14,5214.386208
23.230952,25,5214.562032
39.261905,10,5214.632596
17.8,28,5214.824187
32.188095,18,5214.955587
33.511905,16,5215.074047
40.540476,10,5215.149663
27.65,21,5215.303645
31.828571,16,5215.400073
45.857143,5,5215.440555
40.05,10,5215.516432
37.635714,12,5215.606911
46.72619,4,5215.640362
38.309524,12,5215.730196
27.383333,22,5215.890214
35.145238,15,5216.001113
27.757143,21,5216.154314
35.809524,14,5216.258487
30.057143,18,5216.379946
40.87619,9,5216.449512
34.611905,16,5216.566338
47.857143,3,5216.593035
38.15,12,5216.682717
43.592857,7,5216.737455
41.559524,9,5216.806048
25.014286,25,5216.986176
21.359524,27,5217.164601
42.759524,8,5217.226243
12.804762,36,5217.48404
36.919048,12,5217.563268
40.197619,10,5217.639075
45.242857,5,5217.679987
43.611905,7,5217.735
45.569048,5,5217.775606
39.378571,11,5217.85798
29.87619,20,5218.004016
36.411905,14,5218.108078
48.952381,2,5218.127724
44.780952,6,5218.175637
32.154762,17,5218.301027
33.22619,17,5218.425479
33.57381,16,5218.543319
0.588095,46,5218.867676
36.683333,12,5218.953317
30.752381,17,5219.073964
38.985714,11,5219.157626
45.864286,5,5219.198213
44.87619,6,5219.246206
37.969048,12,5219.335486
34.490476,16,5219.452023
30.42381,19,5219.590278
30.021429,20,5219.735133
36.611905,14,5219.837931
41.766667,9,5219.905918
35.87619,14,5220.004214
32.111905,17,5220.123739
21.678571,27,5220.307269
32.033333,18,5220.438934
41.447619,9,5220.507596
24.559524,23,5220.674564
22.7,27,5220.868546
34.538095,15,5220.979195
36.352381,14,5221.082619
26.135714,21,5221.235857
29.257143,21,5221.387261
33.3,16,5221.504821
38.557143,12,5221.593855
32.269048,18,5221.723531
38.552381,12,5221.811663
28.57619,20,5221.956103
43.828571,7,5222.009658
38.804762,11,5222.095478
31.809524,16,5222.208167
44.709524,6,5222.255056
47.919048,3,5222.28124
30.307143,20,5222.424663
41.483333,9,5222.49238
34.642857,15,5222.602446
35.921429,14,5222.699681
35.538095,14,5222.803281
32.133333,18,5222.933302
35.885714,14,5223.036821
7.783333,41,5223.329344
33.947619,16,5223.446942
42.619048,8,5223.508486
31.511905,17,5223.628221
26.321429,24,5223.800636
29.245238,20,5223.946733
15.169048,34,5224.189593
27.878571,21,5224.342835
39.340476,11,5224.425502
42.247619,8,5224.486973
48.969048,2,5224.506546
30.254762,19,5224.645312
32.297619,17,5224.770542
16.245238,31,5224.976835
37.330952,13,5225.073943
25.630952,23,5225.239549
32.295238,18,5225.370953
43.369048,7,5225.42551
33.492857,17,5225.549495
29.288095,20,5225.695116
45.771429,5,5225.73593
33.938095,16,5225.85295
33.940476,16,5225.970781
30.359524,18,5226.103167
27.988095,22,5226.262786
39.52619,11,5226.345455
8.030952,41,5226.637119
22.471429,26,5226.820164
34.059524,15,5226.931495
34.590476,15,5227.043337
35.969048,14,5227.148264
33.792857,15,5227.249392
36.02619,13,5227.341766
36.007143,14,5227.446112
23.038095,25,5227.611841
34.82381,14,5229.61011
39.547619,11,5229.6927
24.807143,24,5229.867312
41.290476,9,5229.937008
39.933333,10,5230.001917
25.235714,25,5230.181799
40.402381,10,5230.257435
40.657143,10,5230.332558
37.445238,13,5230.429272
46.688095,4,5230.46331
47.67381,3,5230.490185
44.37619,6,5230.537967
36.221429,13,5230.630022
41.361905,9,5230.698978
31.692857,18,5230.831219
21.869048,25,5231.001814
36.014286,13,5231.099634
33.942857,16,5231.217801
28.119048,21,5231.37109
-3.485714,48,5231.714651
33.107143,16,5231.833112
29.014286,20,5231.979593
34.352381,16,5232.096932
37.895238,12,5232.181623
35.052381,14,5232.269331
35.009524,15,5232.38003
41.45,9,5232.448648
43.583333,7,5232.50374
33.647619,16,5232.622936
12.419048,36,5232.881046
48.952381,2,5232.900668
38.82619,11,5232.984324
33.742857,15,5233.095956
39.340476,11,5233.17901
17.652381,32,5233.408822
32.064286,18,5233.540768
41.240476,9,5233.609761
40.435714,10,5233.685351
20.745238,28,5233.888269
38.892857,11,5233.971472
37.538095,12,5234.061675
33.302381,17,5234.18644
30.442857,19,5234.325286
23.890476,25,5234.507081
38.740476,11,5234.590563
12.797619,35,5234.83614
22.366667,25,5235.018259
36.895238,13,5235.114843
34.07619,16,5235.232891
21.985714,27,5235.428402
29.778571,19,5235.562636
36.011905,13,5235.649102
6.947619,42,5235.949178
46.888095,4,5235.982636
46.842857,4,5236.016146
25.502381,24,5236.190683
31.895238,18,5236.322421
40.25,10,5236.398608
22.757143,26,5236.586569
37.790476,12,5236.677011
32.692857,17,5236.801969
37.340476,12,5236.892094
42.171429,8,5236.954625
40.119048,10,5237.030352
30.778571,18,5237.14622
42.402381,8,5237.208846
41.654762,9,5237.277469
39.988095,10,5237.3538
28.188095,21,5237.506704
41.128571,9,5237.564904
34.32381,15,5237.676288
34.633333,15,5237.787647
42.719048,8,5237.849392
11.516667,38,5238.120276
44.764286,6,5238.167825
38.395238,12,5238.257224
34.37619,15,5238.368133
35.571429,14,5238.472368
42.747619,8,5238.533985
33.27619,15,5238.623511
14.911905,34,5238.868767
17.785714,31,5239.091926
44.888095,6,5239.139311
4.988095,42,5239.440404
41.183333,9,5239.509504
37.004762,13,5239.606913
26.654762,22,5239.766872
38.657143,11,5239.849903
43.635714,7,5239.904563
46.835714,4,5239.937964
36.742857,13,5240.034299
22.733333,26,5240.222359
37.980952,12,5240.306956
29.571429,18,5240.434118
26.954762,22,5240.594765
25.371429,22,5240.749836
43.8,7,5240.804207
33.811905,15,5240.915976
-10.335714,2,5240.93588
42.292857,8,5240.997761
32.809524,17,5241.122519
40.090476,10,5241.198811
5.311905,43,5241.503596
35.97619,13,5241.600924
29.807143,20,5241.745614
34.0,16,5241.863054
33.211905,17,5241.98883
26.735714,23,5242.164073
32.407143,18,5242.302361
30.271429,20,5242.447778
30.809524,19,5242.59109
19.859524,26,5242.776179
36.364286,13,5242.877214
36.992857,12,5242.966262
40.514286,10,5243.045633
37.559524,13,5243.149325
34.180952,16,5243.27828
27.640476,22,5243.447395
34.630952,15,5243.564467
42.080952,8,5243.629855
19.492857,30,5243.865251
36.404762,13,5243.968071
39.17381,10,5244.048444
43.185714,7,5244.10658
32.02381,18,5244.246229
37.061905,13,5244.348818
45.77381,5,5244.391297
15.821429,34,5244.647647
46.916667,4,5244.682653
42.62381,8,5247.272112
15.828571,34,5247.528684
30.795238,18,5247.663052
26.471429,21,5247.82519
25.209524,24,5248.009228
44.35,6,5248.059824
39.7,11,5248.146497
27.438095,22,5248.309745
40.038095,10,5248.389552
39.461905,11,5248.476662
26.011905,22,5248.628988
41.707143,9,5248.701106
41.214286,9,5248.774137
46.733333,4,5248.809445
17.704762,31,5249.047016
37.02619,12,5249.142708
40.711905,10,5249.222057
25.842857,23,5249.399306
20.688095,27,5249.599818
43.571429,7,5249.657288
48.969048,2,5249.677829
48.954762,2,5249.698311
29.595238,19,5249.834191
30.514286,19,5249.980473
18.028571,30,5250.196663
19.697619,29,5250.417812
33.352381,16,5250.530915
22.445238,27,5250.736542
34.792857,15,5250.853951
47.907143,3,5250.881925
28.116667,21,5251.03184
25.142857,24,5251.218114
40.078571,10,5251.298645
34.652381,14,5251.39773
44.628571,6,5251.448282
23.478571,25,5251.628278
38.830952,11,5251.716299
20.45,27,5251.911073
24.183333,25,5252.096207
35.438095,14,5252.206542
40.090476,10,5252.286402
44.67619,6,5252.336233
37.17619,13,5252.438201
36.347619,14,5252.547173
-8.661905,50,5252.911417
39.057143,11,5252.998922
43.485714,7,5253.056896
33.345238,17,5253.187951
26.085714,22,5253.351707
37.5,12,5253.441139
25.604762,24,5253.62546
37.366667,13,5253.727251
32.080952,17,5253.853835
32.297619,18,5253.992652
43.795238,7,5254.049873
32.947619,16,5254.17585
29.983333,19,5254.323583
20.688095,28,5254.53698
40.392857,10,5254.617135
37.511905,13,5254.718887
33.230952,17,5254.850245
39.288095,11,5254.937475
45.828571,5,5254.980211
48.952381,2,5255.000592
43.788095,7,5255.058215
33.569048,16,5255.172212
36.464286,14,5255.282715
27.469048,22,5255.448055
41.75,9,5255.516631
24.32619,23,5255.687399
31.15,19,5255.826626
34.871429,14,5255.929922
2.233333,40,5256.221522
28.007143,20,5256.368671
33.414286,17,5256.4934
44.392857,6,5256.541387
43.8,7,5256.595837
26.1,22,5256.740567
39.790476,10,5256.811593
39.230952,11,5256.894948
35.588095,15,5257.005229
36.609524,13,5257.102707
30.640476,19,5257.241954
41.638095,9,5257.310442
31.935714,18,5257.441782
43.35,7,5257.497032
34.47619,15,5257.608037
42.092857,8,5257.670383
36.671429,13,5257.767285
37.771429,11,5257.845592
31.478571,18,5257.980847
15.192857,30,5258.201448
40.914286,9,5258.259756
27.728571,22,5258.423218
15.845238,30,5258.64442
-7.32381,50,5259.003347
42.414286,8,5259.065215
35.959524,14,5259.169334
19.057143,30,5259.385938
10.230952,37,5259.652345
37.840476,12,5259.742502
30.116667,20,5259.887944
41.661905,9,5259.956448
33.333333,16,5260.069459
41.969048,8,5260.131529
29.857143,20,5260.277698
24.830952,24,5260.452107
23.533333,26,5260.639662
30.440476,19,5260.778705
36.914286,13,5260.875714
37.590476,13,5260.972044
36.411905,13,5261.064214
40.278571,10,5261.139884
36.845238,13,5261.237589
25.009524,24,5261.400462
40.542857,10,5261.475972
39.911905,10,5261.5518
44.152381,6,5261.600064
40.059524,10,5261.675641
43.72619,7,5261.730324
35.992857,14,5261.834531
32.133333,17,5261.954121
43.688095,7,5262.008645
32.335714,17,5262.133857
27.990476,21,5262.286247
32.811905,16,5262.393962
41.62381,9,5262.462675
34.602381,14,5264.779321
44.847619,6,5264.826965
29.802381,20,5264.972743
43.404762,7,5265.027514
43.77381,7,5265.082038
20.902381,28,5265.283671
34.27381,16,5265.400605
41.247619,9,5265.469708
33.164286,16,5265.576758
36.135714,13,5265.669101
34.42619,15,5265.77971
42.47381,8,5265.841518
38.82619,11,5265.924935
32.509524,18,5266.055506
-10.335714,2,5266.075343
30.828571,19,5266.214248
43.685714,7,5266.268918
23.647619,23,5266.431599
29.733333,19,5266.571691
42.207143,8,5266.634027
38.02619,12,5266.723648
41.969048,8,5266.785448
40.402381,10,5266.861361
42.040476,8,5266.923487
-3.17381,47,5267.276033
29.221429,20,5267.429024
25.792857,24,5267.6105
38.511905,11,5267.686254
-6.885714,50,5268.056956
40.445238,10,5268.135461
41.630952,9,5268.206949
33.22619,16,5268.319226
31.190476,19,5268.463696
17.82619,31,5268.697429
39.442857,11,5268.783828
32.271429,18,5268.920607
42.440476,8,5268.984913
42.654762,8,5269.049868
31.235714,17,5269.176913
48.966667,2,5269.197497
39.392857,11,5269.284829
27.838095,21,5269.447237
39.319048,11,5269.535243
29.57619,20,5269.684194
44.764286,6,5269.734324
13.892857,33,5269.973985
43.75,7,5270.031338
46.888095,4,5270.066969
36.338095,13,5270.170653
35.885714,14,5270.274961
9.283333,34,5270.52247
37.657143,13,5270.624135
32.042857,17,5270.75202
32.116667,17,5270.883878
30.033333,20,5271.038405
46.842857,4,5271.073816
1.82381,46,5271.414913
40.5,9,5271.488726
30.883333,19,5271.640118
29.730952,19,5271.776408
27.209524,22,5271.930299
40.02619,10,5272.007086
43.485714,7,5272.065787
19.752381,29,5272.279232
28.235714,21,5272.43302
30.328571,18,5272.563941
41.314286,9,5272.633398
31.907143,18,5272.769269
24.630952,25,5272.954117
37.204762,13,5273.05145
44.7,6,5273.102691
33.766667,16,5273.220897
24.245238,25,5273.405092
36.314286,14,5273.512112
39.02619,11,5273.595572
42.619048,7,5273.65091
31.788095,18,5273.787023
-8.883333,50,5274.143176
43.492857,7,5274.198121
42.690476,8,5274.259604
39.330952,11,5274.342111
33.690476,16,5274.459863
37.338095,13,5274.556806
9.083333,39,5274.836396
31.083333,19,5274.975079
27.319048,22,5275.134725
41.12381,9,5275.204021
29.204762,19,5275.332704
43.533333,7,5275.387342
23.914286,26,5275.574675
30.307143,19,5275.714271
13.390476,36,5275.970829
34.421429,15,5276.082212
17.792857,30,5276.298584
36.871429,13,5276.396107
37.57619,13,5276.492748
27.935714,21,5276.645781
42.585714,8,5276.707261
31.4,18,5276.839143
10.345238,39,5277.11116
35.77381,13,5277.197638
27.142857,22,5277.352179
34.5,15,5277.452371
30.969048,18,5277.574137
31.347619,17,5277.689175
28.040476,22,5277.848728
35.771429,14,5277.952533
42.661905,8,5278.014508
31.028571,18,5278.141545
36.666667,13,5278.239037
26.502381,23,5278.40093
35.211905,15,5278.51193
39.383333,10,5278.58297
32.57381,17,5278.708288
37.404762,13,5278.804778
40.552381,10,5278.880143
2.845238,43,5279.188953
41.233333,9,5279.25794
42.254762,8,5279.319898
34.130952,15,5279.420407
22.042857,25,5279.602679
40.290476,10,5279.678766
40.780952,10,5279.754064
42.669048,8,5279.816031
19.952381,30,5281.98318
40.657143,10,5282.058803
40.571429,10,5282.134317
27.978571,22,5282.294031
24.82619,23,5282.46107
23.059524,25,5282.636662
43.630952,7,5282.691267
31.704762,18,5282.822587
45.87619,5,5282.862959
38.47619,12,5282.951741
26.135714,23,5283.107205
45.740476,5,5283.147877
30.230952,19,5283.282132
43.690476,7,5283.336681
30.1,19,5283.475437
40.438095,10,5283.550627
41.497619,9,5283.619442
39.47381,10,5283.695633
32.440476,17,5283.815718
6.988095,42,5284.114792
34.635714,15,5284.226261
31.828571,18,5284.360788
37.369048,12,5284.450897
28.502381,20,5284.592751
35.630952,14,5284.685874
42.166667,8,5284.748073
40.802381,9,5284.806243
33.171429,15,5284.918104
36.216667,14,5285.022188
20.683333,29,5285.230877
42.261905,8,5285.29269
28.019048,22,5285.452386
-4.666667,48,5285.798239
22.680952,26,5285.986542
34.190476,16,5286.10413
45.621429,5,5286.145079
27.464286,21,5286.28732
24.688095,23,5286.455051
44.466667,6,5286.502819
37.369048,13,5286.599433
12.761905,37,5286.863524
35.807143,13,5286.949503
42.064286,8,5287.011646
39.966667,10,5287.088222
42.340476,8,5287.150099
24.3,25,5287.331424
34.564286,15,5287.442513
31.661905,18,5287.56904
44.37381,6,5287.617306
39.585714,10,5287.693631
28.283333,22,5287.852772
12.528571,34,5288.096154
14.128571,32,5288.325548
29.67619,20,5288.473819
30.461905,18,5288.59996
27.009524,23,5288.769162
38.192857,11,5288.840873
3.528571,46,5289.172362
31.504762,18,5289.307534
22.414286,24,5289.46948
36.528571,14,5289.575396
39.190476,11,5289.657806
31.588095,17,5289.782223
48.969048,2,5289.801692
17.095238,30,5290.020445
14.87619,34,5290.265801
32.078571,16,5290.370781
41.380952,9,5290.439167
40.07619,10,5290.514596
33.366667,17,5290.642297
24.752381,24,5290.804273
20.433333,26,5290.991325
19.07619,31,5291.21163
37.309524,13,5291.307457
39.228571,11,5291.389997
7.030952,41,5291.681051
29.238095,20,5291.826967
28.745238,21,5291.97883
30.790476,17,5292.103467
36.25,14,5292.206501
12.82381,36,5292.451297
37.092857,13,5292.547541
27.907143,22,5292.705874
35.240476,15,5292.815484
37.842857,12,5292.905258
37.330952,12,5292.995061
33.07381,16,5293.096045
33.414286,17,5293.219666
-0.559524,47,5293.552353
40.971429,9,5293.620942
38.528571,12,5293.710109
37.871429,12,5293.794527
29.054762,20,5293.933846
21.007143,28,5294.134626
43.783333,7,5294.18873
41.547619,9,5294.256639
26.738095,21,5294.386988
26.988095,22,5294.549773
41.397619,9,5294.618631
33.678571,16,5294.736198
39.711905,10,5294.81266
34.311905,15,5294.917977
8.302381,38,5295.188829
34.959524,15,5295.299703
17.271429,31,5295.515727
42.364286,8,5295.581817
34.247619,15,5295.688152
33.080952,16,5295.802106
27.819048,21,5295.964195
17.064286,30,5296.193437
21.680952,27,5296.400733
29.77381,19,5296.53782
43.711905,7,5296.595348
40.485714,10,5296.675455
27.035714,21,5299.390915
-11.166667,6,5299.441658
34.383333,16,5299.565851
33.85,15,5299.672102
48.966667,2,5299.692663
38.504762,11,5299.780823
40.602381,10,5299.860873
28.45,19,5300.002934
34.061905,16,5300.127945
35.630952,14,5300.23852
31.809524,17,5300.365811
40.192857,10,5300.440419
43.233333,7,5300.498249
34.430952,15,5300.615732
34.754762,15,5300.732672
42.242857,8,5300.797694
27.485714,22,5300.966202
41.671429,9,5301.038507
39.716667,11,5301.125562
32.011905,16,5301.233673
15.72619,32,5301.477638
25.790476,24,5301.661748
42.528571,8,5301.727259
42.711905,8,5301.792444
34.333333,16,5301.916087
9.242857,39,5302.211291
28.145238,20,5302.348886
40.57619,10,5302.429029
11.628571,35,5302.671095
30.938095,18,5302.805648
33.535714,16,5302.92991
40.242857,10,5303.010302
15.72381,33,5303.261141
27.242857,22,5303.418882
26.335714,23,5303.594868
30.033333,20,5303.748369
24.185714,24,5303.932677
33.990476,15,5304.043412
34.592857,14,5304.14086
33.340476,17,5304.270272
12.588095,35,5304.53338
40.614286,10,5304.613069
35.57381,14,5304.717776
44.638095,6,5304.768159
20.25,28,5304.974544
41.316667,9,5305.046499
37.52381,13,5305.148124
42.288095,8,5305.212697
31.566667,18,5305.344727
36.638095,14,5305.452471
31.438095,18,5305.591209
38.8,11,5305.67793
39.161905,11,5305.764336
37.757143,12,5305.858819
38.383333,11,5305.940343
31.964286,18,5306.078334
39.909524,10,5306.159101
40.204762,10,5306.239251
11.02619,38,5306.527973
28.578571,20,5306.675029
39.138095,11,5306.762389
22.72619,27,5306.961499
36.480952,14,5307.0656
33.821429,16,5307.18768
39.645238,11,5307.270234
34.552381,15,5307.385643
39.921429,10,5307.461769
46.807143,4,5307.495802
35.692857,14,5307.598421
14.9,34,5307.84644
48.969048,2,5307.866001
30.142857,18,5307.991343
-10.35,2,5308.011187
-13.380952,12,5308.090526
42.280952,8,5308.15084
-8.545238,50,5308.498307
33.657143,16,5308.620559
47.864286,3,5308.647511
19.859524,27,5308.843501
38.371429,12,5308.933409
39.711905,10,5309.009637
32.566667,17,5309.135319
22.619048,25,5309.316716
37.138095,12,5309.407606
33.242857,17,5309.532689
32.52381,16,5309.640397
46.721429,4,5309.674158
-10.771429,3,5309.701272
35.202381,15,5309.811543
37.247619,13,5309.908563
37.221429,13,5310.005954
26.795238,23,5310.173001
10.252381,38,5310.44425
23.992857,25,5310.626183
38.928571,11,5310.709618
41.571429,8,5310.772001
34.557143,16,5310.888795
19.128571,29,5311.070506
27.404762,22,5311.230006
26.752381,23,5311.396667
30.711905,17,5311.516212
26.485714,23,5311.683214
42.457143,8,5311.745243
22.890476,25,5311.927319
47.897619,3,5311.954221
26.921429,22,5312.103765
41.047619,9,5312.172888
42.769048,8,5312.234485
34.740476,14,5312.338874
33.230952,17,5312.463294
40.92381,9,5312.53284
22.742857,27,5312.726918
25.352381,25,5312.906733
27.647619,22,5313.066681
44.245238,6,5313.114652
27.633333,21,5313.257342
23.671429,25,5313.43402
39.942857,10,5313.504849
22.738095,27,5313.699374
41.571429,9,5313.767891
38.680952,11,5313.845952
34.928571,14,5313.928433
46.892857,4,5313.96198
31.642857,18,5314.093918
10.404762,37,5314.354327
27.064286,23,5316.858712
34.088095,16,5316.982025
31.3,19,5317.126308
32.25,18,5317.263204
43.357143,7,5317.320669
19.864286,29,5317.538063
30.72381,18,5317.676383
14.535714,34,5317.921534
41.25,9,5317.988441
24.164286,24,5318.160956
30.395238,19,5318.302192
35.704762,13,5318.399348
39.609524,10,5318.474022
34.995238,15,5318.590817
47.866667,3,5318.618849
46.735714,4,5318.654346
30.604762,19,5318.800731
21.354762,28,5319.013548
30.490476,18,5319.152773
28.357143,20,5319.29631
23.157143,26,5319.493809
28.788095,20,5319.647985
20.495238,29,5319.86786
36.088095,14,5319.977284
42.107143,8,5320.042706
38.45,12,5320.137677
30.421429,20,5320.290102
32.07381,18,5320.428713
34.871429,15,5320.545266
31.219048,19,5320.690653
42.435714,8,5320.75581
43.65,7,5320.813435
37.104762,12,5320.903546
34.12381,15,5321.010015
32.883333,17,5321.14119
37.088095,13,5321.243778
41.669048,9,5321.316032
38.107143,12,5321.410654
19.230952,29,5321.602668
9.647619,37,5321.882821
38.2,11,5321.970087
41.202381,9,5322.041846
34.461905,15,5322.157721
20.469048,27,5322.350637
24.816667,23,5322.519599
42.504762,8,5322.584469
38.638095,12,5322.678336
18.057143,28,5322.880654
41.247619,9,5322.953555
32.847619,16,5323.066836
42.028571,8,5323.132544
37.509524,12,5323.22783
35.978571,13,5323.325106
41.388095,9,5323.39799
27.552381,21,5323.559469
30.988095,19,5323.70606
19.971429,28,5323.919082
32.659524,16,5324.032355
43.521429,7,5324.090212
39.990476,10,5324.16985
25.857143,22,5324.334174
39.995238,10,5324.41422
35.778571,14,5324.52393
40.564286,10,5324.603332
32.302381,16,5324.722057
18.678571,30,5324.944259
32.885714,17,5325.075793
30.007143,19,5325.211566
28.230952,22,5325.378605
40.82381,9,5325.451831
21.166667,26,5325.627167
24.116667,25,5325.812621
22.264286,26,5326.006541
30.069048,20,5326.161318
37.516667,12,5326.256768
27.414286,23,5326.432076
17.621429,30,5326.658908
38.411905,12,5326.753508
37.7,12,5326.843381
48.954762,2,5326.863917
16.369048,33,5327.108154
36.380952,14,5327.217387
21.621429,26,5327.418376
32.842857,16,5327.532012
47.809524,3,5327.56009
36.040476,14,5327.669329
37.652381,12,5327.763595
30.192857,19,5327.89885
31.180952,19,5328.038967
35.75,14,5328.1486
-10.0,1,5328.150305
15.407143,34,5328.40721
30.233333,19,5328.554462
27.666667,21,5328.716309
