#{"t_start": 1669114487.7611988, "env_id": null}
r,l,t-5-10.0,4,154.580951
-10.0,9,213.6757
-10.0,20,213.792613
-10.0,6,213.827539
-10.0,1,213.833445
-10.0,14,213.914649
-5,20,214.037167
-10.0,6,214.071927
-5,20,214.194124
-10.0,13,214.270314
-5,20,214.392053
-5,20,214.514138
-10.0,10,214.572403
-5,20,214.694158
-5,20,214.81582
-5,20,214.938233
-5,20,215.0601
-10.0,5,215.089282
-10.0,5,215.118611
-10.0,18,215.22356
-5,20,215.346039
-10.0,6,215.380701
-5,20,215.503092
-5,20,215.625624
-5,20,215.747354
-10.0,5,215.776715
-10.0,1,215.782523
-5,20,215.904754
-10.0,12,215.974977
-5,20,216.096512
-10.0,2,216.108182
-10.0,16,216.201604
-10.0,20,216.318539
-10.0,14,216.40043
-5,20,216.522829
-10.0,1,216.528752
-10.0,11,216.593079
-10.0,18,216.697672
-10.0,14,216.779653
-5,20,216.900423
-5,20,217.022647
-10.0,13,217.098452
-5,20,217.220904
-5,20,217.343552
-10.0,18,217.448704
-10.0,9,217.500878
-10.0,8,217.547061
-10.0,5,217.576084
-10.0,3,217.593481
-5,20,217.715737
-5,20,217.838706
-10.0,13,217.914705
-5,20,218.037519
-5,20,218.160826
-10.0,10,218.219221
-10.0,9,218.271904
4.0,17,218.377172
-5,20,218.499669
-10.0,19,218.610829
-5,20,218.733562
-10.0,2,218.745277
-5,20,218.868061
-10.0,3,218.885825
17.0,4,218.915032
-5,20,219.037681
-5,20,219.160033
-10.0,5,219.189319
-10.0,17,219.288848
-10.0,6,219.323987
-10.0,2,219.335715
-5,20,219.458515
-10.0,1,219.464452
-10.0,5,219.493717
-10.0,3,219.511388
-10.0,17,219.610016
-10.0,2,219.621912
-5,20,219.744767
-10.0,10,219.803031
-10.0,5,219.832218
-10.0,5,219.861469
-10.0,13,219.937494
-5,20,220.06015
-5,20,220.18295
-10.0,18,220.2878
-10.0,5,220.317146
-10.0,7,220.358223
-10.0,12,220.427732
-5,20,220.550348
-10.0,3,220.56796
-5,20,220.690165
-10.0,2,220.701862
-5,20,220.82473
-10.0,14,220.906836
11.0,10,220.971112
-10.0,17,221.070707
-10.0,7,221.111543
-10.0,20,221.228796
-5,20,221.351338
-5,20,221.473112
-5,20,221.595933
-10.0,3,221.6137
-5,20,221.736435
-10.0,3,221.753894
-10.0,7,221.794988
-5,20,221.916863
-10.0,6,221.951814
-5,20,222.074335
-5,20,222.196755
-5,20,222.31815
-10.0,14,222.400028
-10.0,2,222.411676
-10.0,14,222.493512
-10.0,11,222.557817
-10.0,6,222.593001
10.0,11,222.662961
-10.0,2,222.674786
11.0,10,222.738938
-5,20,222.860992
-10.0,1,222.866894
-5,20,222.989847
-5,20,223.113069
-5,20,223.236118
-10.0,16,223.32981
20.0,1,223.341395
-10.0,17,223.440782
-10.0,2,223.452501
-5,20,223.574878
-10.0,2,223.586639
19.0,2,223.604001
-10.0,8,223.650505
-5,20,223.772559
6.0,15,223.865767
16.0,5,223.900739
-10.0,15,223.98837
-10.0,9,224.041047
-5,20,224.16335
-10.0,16,224.25681
-5,20,224.379154
11.0,10,224.443084
-10.0,3,224.460608
-5,20,224.583223
-10.0,18,224.688111
-10.0,14,224.76988
-5,20,224.89235
-10.0,7,224.933236
-5,20,225.055249
-5,20,225.177622
-10.0,8,225.224435
-5,20,225.346693
-10.0,1,225.35264
-5,20,225.475889
-5,20,225.597657
-10.0,1,225.603574
-10.0,16,225.696797
-5,20,225.81875
-10.0,15,225.906354
-10.0,9,225.958573
-5,20,226.08019
-5,20,226.202432
-10.0,3,226.219932
-5,20,226.342147
-10.0,17,226.440568
-10.0,16,226.533064
-5,20,226.655221
-10.0,1,226.661197
-10.0,2,226.67292
-10.0,11,226.736416
-5,20,226.858594
-5,20,226.981236
-10.0,8,227.027611
-5,20,227.149844
-10.0,2,227.161577
-10.0,8,227.208991
-5,20,227.331611
-5,20,227.454111
-5,20,227.576868
-5,20,227.699386
-10.0,4,227.722618
-5,20,227.845405
-10.0,8,227.891768
-10.0,4,227.91522
-5,20,228.037792
-5,20,228.160215
-5,20,228.283062
-5,20,228.405719
-10.0,1,228.411618
16.0,5,228.446662
-5,20,228.569242
-10.0,9,228.621881
-10.0,12,228.691881
-5,20,228.814559
-10.0,17,228.913596
-10.0,13,228.989326
-5,20,229.112025
-10.0,13,229.187798
-10.0,7,229.228495
-10.0,4,229.251834
-5,20,229.374277
-10.0,3,229.391726
-10.0,17,229.490835
-10.0,6,229.526046
-10.0,8,229.572448
19.0,2,229.589866
-5,20,229.712216
-10.0,4,229.735836
20.0,1,229.747413
-5,20,229.870061
-5,20,229.992683
-10.0,2,230.004441
-10.0,16,230.097258
-10.0,8,230.143931
-10.0,7,230.184764
-5,20,230.306897
-10.0,4,230.330329
-5,20,230.452707
-10.0,1,230.458572
20.0,1,230.470183
-10.0,5,230.499192
-10.0,4,230.52252
-5,20,230.64479
-10.0,7,230.685896
-5,20,230.808854
-10.0,2,230.820601
-10.0,3,230.83824
-5,20,230.960581
-5,20,231.083214
-10.0,16,231.176694
-5,20,231.299394
-10.0,4,231.322917
-5,20,231.445464
-10.0,9,231.498094
-5,20,231.620481
-10.0,4,231.643943
-5,20,231.766459
-5,20,231.889065
-10.0,10,231.947631
-10.0,1,231.953507
-5,20,232.076443
-10.0,2,232.088287
-5,20,232.21076
-5,20,232.333308
-10.0,5,232.362695
-5,20,232.484951
-10.0,2,232.496657
-5,20,232.618944
-10.0,4,232.642162
-10.0,6,232.677268
-5,20,232.799614
-5,20,232.92205
-5,20,233.044349
-5,20,233.166852
-10.0,3,233.18436
-5,20,233.307186
-10.0,4,233.330616
-5,20,233.452601
-5,20,233.575121
-5,20,233.697479
-5,20,233.820462
-10.0,11,233.884893
-5,20,234.007662
-10.0,4,234.031117
-10.0,17,234.130604
-10.0,1,234.136485
-5,20,234.259365
-10.0,13,234.335152
-10.0,6,234.370503
-10.0,1,234.376407
-10.0,9,234.42875
-5,20,234.551447
-5,20,234.673514
-10.0,10,234.731987
-5,20,234.854491
-5,20,234.977027
-10.0,5,235.006293
-10.0,11,235.070829
-10.0,3,235.088316
-10.0,12,235.158684
-10.0,11,235.223241
-10.0,2,235.23509
-10.0,14,235.317278
-5,20,235.439919
-5,20,235.562431
-10.0,16,235.656364
-10.0,11,235.720786
-10.0,15,235.808749
-10.0,10,235.867002
-10.0,11,235.931244
-5,20,236.053825
-5,20,236.17633
-5,20,236.299225
-5,20,236.422264
-10.0,3,236.43977
-5,20,236.561501
-5,20,236.683905
-10.0,7,236.725101
-10.0,7,236.765765
-5,20,236.888716
-10.0,6,236.923698
18.0,3,236.946933
-10.0,11,237.011534
-10.0,11,237.075942
-10.0,10,237.134519
-5,20,237.256248
-10.0,2,237.268034
-10.0,4,237.291379
-5,20,237.414067
-10.0,1,237.419944
-10.0,16,237.513757
-10.0,16,237.607117
18.0,3,237.630347
-10.0,2,237.64223
5.0,16,237.741289
-10.0,7,237.782176
-10.0,11,237.846186
-10.0,20,237.963063
-10.0,3,237.980382
-10.0,13,238.056447
-5,20,238.179162
-5,20,238.301429
-10.0,1,238.307412
-5,20,238.429649
-10.0,20,238.546395
14.0,7,238.593143
-5,20,238.715609
-10.0,18,238.820738
-10.0,1,238.826551
-10.0,9,238.878728
-10.0,9,238.931058
-10.0,15,239.018521
-10.0,6,239.053488
-10.0,11,239.117747
17.0,4,239.146974
-5,20,239.269532
-5,20,239.39204
-5,20,239.514836
-10.0,14,239.596893
-10.0,10,239.655479
-10.0,5,239.684648
-10.0,19,239.795815
-10.0,10,239.85421
-5,20,239.976167
-5,20,240.098732
-10.0,5,240.127714
-5,20,240.250187
-10.0,8,240.297018
-10.0,2,240.30878
-5,20,240.430351
-10.0,15,240.517188
-10.0,3,240.534634
-10.0,13,240.609817
-10.0,19,240.721098
19.0,2,240.738419
-10.0,6,240.773265
-10.0,3,240.790864
-5,20,240.913376
-10.0,5,240.942315
-10.0,5,240.971208
-10.0,1,240.977113
-5,20,241.099208
-10.0,5,241.12861
-5,20,241.250484
-10.0,2,241.262257
-10.0,17,241.360964
-10.0,8,241.407754
-5,20,241.530362
-5,20,241.65308
-10.0,11,241.717202
-10.0,1,241.72299
-10.0,13,241.798438
6.0,15,241.89182
-5,20,242.014086
-10.0,10,242.07249
-5,20,242.194223
-10.0,1,242.200203
-10.0,8,242.246964
-10.0,13,242.322818
-10.0,4,242.346034
-10.0,9,242.39871
-5,20,242.521469
-5,20,242.643877
-5,20,242.76655
-5,20,242.889192
-10.0,3,242.906775
-5,20,243.02904
-10.0,19,243.139634
-10.0,1,243.145443
-10.0,5,243.174618
-10.0,20,243.290603
-5,20,243.412519
-10.0,20,243.529627
-5,20,243.652483
16.0,5,243.687759
-10.0,7,243.728506
-10.0,11,243.792506
-10.0,4,243.815955
-5,20,243.938109
-10.0,1,243.943984
-5,20,244.066414
-10.0,5,244.095725
-5,20,244.218146
-5,20,244.340515
-10.0,5,244.369573
-10.0,9,244.422149
-10.0,10,244.480471
-10.0,3,244.49806
-10.0,2,244.509745
-10.0,1,244.515624
-10.0,5,244.544689
-10.0,1,244.55057
-5,20,244.673489
-10.0,3,244.691191
-10.0,7,244.732089
13.0,8,244.784586
13.0,8,244.837212
-10.0,6,244.872515
-5,20,244.995039
-10.0,3,245.012786
-5,20,245.134839
-5,20,245.257686
18.0,3,245.281036
-5,20,245.404945
17.0,4,245.434144
-10.0,1,245.440013
-5,20,245.562135
-10.0,5,245.59153
-10.0,10,245.649689
-5,20,245.7726
-10.0,19,245.884242
-5,20,246.006926
-10.0,7,246.047984
-10.0,12,246.118526
-10.0,2,246.130155
-10.0,4,246.153434
-10.0,14,246.234764
-5,20,246.357421
-10.0,4,246.38112
-5,20,246.503045
-10.0,17,246.602097
-5,20,246.724705
-10.0,3,246.74233
-10.0,5,246.771482
-5,20,246.894198
-10.0,8,246.941087
-5,20,247.063392
-10.0,13,247.139018
-10.0,1,247.144842
-10.0,1,247.150663
-5,20,247.27324
-10.0,10,247.331807
-5,20,247.454611
-10.0,1,247.461196
-10.0,2,247.472779
-10.0,7,247.513781
-5,20,247.636801
-10.0,2,247.648712
-5,20,247.771194
-5,20,247.894013
-10.0,9,247.946753
-10.0,17,248.045855
-10.0,17,248.145092
-10.0,8,248.191545
-10.0,4,248.215037
-10.0,7,248.255928
-10.0,9,248.308676
-10.0,4,248.331844
-10.0,4,248.355273
-5,20,248.477902
-5,20,248.60027
-10.0,7,248.640893
-10.0,2,248.65253
-10.0,17,248.751715
-5,20,248.874576
-10.0,6,248.909526
-10.0,2,248.921287
-10.0,5,248.950416
-5,20,249.072551
9.0,12,249.148419
-5,20,249.270125
-10.0,3,249.287768
-5,20,249.410352
-10.0,6,249.445197
-5,20,249.568023
-5,20,249.69065
-10.0,3,249.708142
20.0,1,249.719675
-10.0,3,249.73728
-10.0,20,249.854142
-10.0,1,249.860054
-5,20,249.982358
-5,20,250.105127
-5,20,250.228062
-10.0,9,250.280733
-5,20,250.403362
-10.0,6,250.438525
-10.0,3,250.45594
-5,20,250.578681
-5,20,250.70093
-5,20,250.823493
-10.0,6,250.858812
-10.0,2,250.870426
-10.0,3,250.888032
-10.0,18,250.992769
-10.0,1,250.998666
-10.0,4,251.022315
-10.0,18,251.127524
-10.0,3,251.144917
-10.0,1,251.150829
-10.0,1,251.156711
-10.0,2,251.168323
-10.0,1,251.174213
-10.0,14,251.255635
-10.0,2,251.267368
-5,20,251.389176
-10.0,5,251.41814
-10.0,19,251.528233
-5,20,251.651129
-5,20,251.77339
-10.0,1,251.779215
-5,20,251.901888
-10.0,5,251.931252
-10.0,2,251.942859
-5,20,252.065378
-10.0,10,252.123692
-10.0,13,252.199931
-10.0,10,252.258403
-10.0,3,252.275827
-5,20,252.398335
-5,20,252.521975
-5,20,252.643991
-10.0,2,252.65579
-5,20,252.778221
-5,20,252.900718
-10.0,8,252.947242
-5,20,253.069798
-5,20,253.19263
-5,20,253.315494
-10.0,18,253.420265
-10.0,16,253.513679
12.0,9,253.572144
-5,20,253.694824
-10.0,19,253.805695
-10.0,11,253.870116
-10.0,1,253.876003
-10.0,4,253.899191
-10.0,1,253.905143
-5,20,254.027916
-5,20,254.150679
-5,20,254.273108
-10.0,2,254.284898
-5,20,254.407523
-5,20,254.531006
-10.0,8,254.577708
-5,20,254.699682
-5,20,254.821981
-5,20,254.944732
-10.0,9,254.997094
-10.0,15,255.085033
-10.0,19,255.196009
-5,20,255.317858
-10.0,8,255.364745
-10.0,3,255.382129
-10.0,4,255.405418
-5,20,255.527985
-5,20,255.650663
-10.0,17,255.75019
-10.0,11,255.814625
-5,20,255.93698
-5,20,256.058931
-10.0,9,256.111583
-10.0,1,256.11743
-10.0,13,256.193207
-10.0,4,256.216578
-5,20,256.339757
-5,20,256.461924
-10.0,13,256.538121
-10.0,15,256.625876
-10.0,3,256.643417
2.0,19,256.76043
-10.0,1,256.766362
-5,20,256.889423
-10.0,2,256.901126
-10.0,3,256.918698
-10.0,4,256.94195
-10.0,3,256.959359
-10.0,7,257.000352
-5,20,257.122957
-5,20,257.244541
-10.0,4,257.268061
-10.0,2,257.279752
-5,20,257.402265
-10.0,3,257.41981
-5,20,257.542452
-10.0,12,257.612672
-10.0,1,257.618609
-10.0,14,257.699981
-10.0,18,257.80581
-10.0,9,257.858485
-5,20,257.981028
-10.0,3,257.998659
-10.0,6,258.033749
-10.0,1,258.039651
-5,20,258.1624
-10.0,5,258.191489
-10.0,1,258.197356
-10.0,2,258.209003
-10.0,13,258.285273
-10.0,10,258.343591
-10.0,1,258.34946
-10.0,6,258.384581
-5,20,258.507225
-10.0,1,258.51318
-5,20,258.635385
-10.0,5,258.664793
-10.0,1,258.6707
-5,20,258.79345
-10.0,2,258.805171
-5,20,258.927619
-10.0,3,258.945354
-5,20,259.068226
-10.0,2,259.080029
-10.0,15,259.168036
3.0,18,259.279162
-5,20,259.401952
-10.0,2,259.413754
-10.0,10,259.47266
-10.0,4,259.495933
17.0,4,259.525045
-5,20,259.647758
-5,20,259.769992
-5,20,259.892812
-5,20,260.015143
7.0,14,260.10294
-10.0,6,260.138087
11.0,10,260.202286
-10.0,6,260.237342
-10.0,12,260.307403
-5,20,260.430083
-5,20,260.552554
15.0,6,260.593275
-10.0,5,260.622518
-5,20,260.744582
-5,20,260.866189
-10.0,1,260.872123
-10.0,1,260.877974
-5,20,261.000499
-5,20,261.122907
-5,20,261.245115
-5,20,261.367563
-5,20,261.489906
-10.0,10,261.548543
-10.0,7,261.589754
-10.0,1,261.59568
-5,20,261.718098
-10.0,11,261.78243
-10.0,12,261.852207
-10.0,1,261.858109
-5,20,261.980865
-5,20,262.103088
-10.0,1,262.109023
-10.0,2,262.120714
-5,20,262.24232
-5,20,262.364764
-10.0,11,262.429307
-5,20,262.551671
-5,20,262.674493
-10.0,19,262.785588
-10.0,5,262.815004
-10.0,10,262.873046
-10.0,2,262.88469
-10.0,2,262.896308
-5,20,263.01855
-10.0,9,263.071393
-5,20,263.194225
-10.0,9,263.246923
-10.0,3,263.264385
-5,20,263.387224
-10.0,6,263.422382
-10.0,15,263.510204
-10.0,4,263.533503
-5,20,263.655699
-10.0,9,263.708455
-10.0,2,263.720187
-5,20,263.843685
-5,20,263.96645
-10.0,3,263.984137
-10.0,4,264.007375
-5,20,264.129254
-10.0,10,264.188197
-10.0,18,264.294104
-5,20,264.417007
-10.0,1,264.422947
-10.0,14,264.504706
-10.0,12,264.574763
-5,20,264.69666
-10.0,2,264.708573
-5,20,264.831184
-5,20,264.9538
-10.0,15,265.041743
-5,20,265.164113
-10.0,7,265.204981
-5,20,265.327959
-10.0,4,265.351422
-5,20,265.474062
-5,20,265.596869
-10.0,3,265.614339
-10.0,5,265.643334
-5,20,265.765734
-10.0,4,265.789234
-5,20,265.912014
-10.0,18,266.016893
-10.0,1,266.022787
-10.0,5,266.052047
19.0,2,266.069456
-10.0,15,266.157013
-10.0,1,266.162911
-10.0,6,266.197786
-5,20,266.320432
10.0,11,266.390462
-10.0,9,266.443369
-5,20,266.565942
-10.0,1,266.571862
-5,20,266.694374
-10.0,5,266.723451
-10.0,9,266.775885
-10.0,6,266.810915
-10.0,16,266.904393
-10.0,18,267.009786
-10.0,7,267.050994
-10.0,15,267.138989
-10.0,8,267.185334
7.0,14,267.27317
-5,20,267.395757
-10.0,2,267.4075
-10.0,5,267.436713
-5,20,267.559379
-5,20,267.681891
-5,20,267.804653
-10.0,2,267.816442
-5,20,267.938477
-10.0,2,267.950258
-5,20,268.074131
-5,20,268.196338
-10.0,6,268.231476
-5,20,268.354172
-5,20,268.476823
-5,20,268.599486
-10.0,8,268.645828
-10.0,2,268.657643
-10.0,16,268.750368
-5,20,268.872935
-5,20,268.996361
-5,20,269.118656
-10.0,4,269.142215
13.0,8,269.194797
-5,20,269.317895
-5,20,269.441496
-10.0,20,269.560968
-10.0,1,269.566797
-10.0,6,269.601853
-5,20,269.724635
-10.0,16,269.81905
-10.0,12,269.889224
8.0,13,269.970906
-10.0,19,270.082489
-10.0,16,270.176183
-10.0,2,270.187968
-10.0,5,270.21722
-5,20,270.340144
-10.0,16,270.434172
-5,20,270.556572
-5,20,270.679563
-10.0,3,270.697271
-10.0,7,270.738322
-10.0,1,270.744219
-10.0,3,270.76172
-10.0,3,270.779284
-5,20,270.902413
-10.0,13,270.978066
-10.0,2,270.989677
-5,20,271.112982
-5,20,271.235844
-10.0,20,271.353185
-10.0,4,271.376707
-5,20,271.499283
-5,20,271.622111
-5,20,271.750681
-10.0,2,271.762463
17.0,4,271.791697
-10.0,2,271.803449
-10.0,4,271.826794
-10.0,11,271.891364
-10.0,6,271.926559
-5,20,272.049048
-5,20,272.172146
-10.0,2,272.183897
-10.0,2,272.19573
-10.0,1,272.201641
-10.0,9,272.25441
-10.0,11,272.318396
-10.0,3,272.336
-5,20,272.458991
-10.0,3,272.476507
-10.0,12,272.546758
-10.0,1,272.552727
-10.0,12,272.623131
-5,20,272.745644
-10.0,3,272.763136
-5,20,272.886335
-10.0,13,272.962472
-5,20,273.085097
-5,20,273.207982
-5,20,273.331109
-10.0,3,273.348792
-10.0,13,273.425086
-10.0,9,273.478041
-10.0,4,273.501255
-10.0,14,273.583296
-10.0,12,273.652957
-5,20,273.776188
-10.0,1,273.782234
-5,20,273.905085
-10.0,8,273.951668
-10.0,7,273.992982
-10.0,1,273.998796
-10.0,7,274.039813
-10.0,2,274.051582
-5,20,274.174813
-5,20,274.29662
-10.0,2,274.308599
-10.0,9,274.361199
-10.0,1,274.366998
-5,20,274.489252
-5,20,274.612278
-10.0,4,274.635931
-5,20,274.758102
-5,20,274.88121
-10.0,7,274.922262
-5,20,275.045135
-5,20,275.16796
-10.0,10,275.226036
-10.0,8,275.273131
-10.0,1,275.279
-10.0,1,275.284921
-10.0,3,275.302474
-5,20,275.425033
-10.0,7,275.466088
-10.0,2,275.477823
-5,20,275.600597
-5,20,275.726649
-10.0,1,275.73261
-5,20,275.856106
-10.0,16,275.949641
-5,20,276.072154
-10.0,19,276.183755
-5,20,276.306189
-10.0,1,276.312274
-10.0,3,276.329737
-10.0,1,276.335667
-10.0,11,276.400034
-10.0,3,276.417768
-10.0,1,276.423679
-10.0,4,276.446929
-10.0,10,276.505378
-5,20,276.628001
-10.0,2,276.639967
-5,20,276.762354
-5,20,276.885316
-10.0,17,276.984876
-5,20,277.107199
-10.0,19,277.218568
-10.0,2,277.230281
-5,20,277.352863
6.0,15,277.446678
-10.0,11,277.511372
-10.0,6,277.546557
-10.0,16,277.640368
-10.0,15,277.728522
-5,20,277.850938
-5,20,277.974265
-10.0,6,278.009356
-10.0,1,278.015239
-10.0,2,278.026999
-5,20,278.150306
16.0,5,278.185377
-10.0,2,278.197187
-10.0,2,278.209028
-10.0,14,278.290886
-5,20,278.413702
-10.0,4,278.437334
-10.0,10,278.495667
-10.0,1,278.501549
-5,20,278.624664
-10.0,6,278.659543
-10.0,5,278.688965
-10.0,2,278.700738
-10.0,8,278.747779
-10.0,3,278.76535
-5,20,278.888894
-5,20,279.011569
-10.0,17,279.111383
-10.0,4,279.134724
-10.0,19,279.245765
-5,20,279.36832
-10.0,11,279.435091
-5,20,279.557937
-10.0,19,279.668933
-5,20,279.791969
-10.0,4,279.815663
-10.0,10,279.873774
-10.0,6,279.908996
-10.0,2,279.920707
-10.0,12,279.990669
-5,20,280.11343
-10.0,9,280.166177
-10.0,2,280.177847
-10.0,2,280.189588
17.0,4,280.218744
-10.0,16,280.31261
14.0,7,280.359416
-10.0,1,280.365344
-5,20,280.488269
-10.0,1,280.49426
-5,20,280.617258
-10.0,1,280.623178
-10.0,13,280.699099
-10.0,1,280.704926
-5,20,280.82755
-5,20,280.950217
-10.0,5,280.979509
-10.0,12,281.049428
-10.0,9,281.102072
-10.0,15,281.189543
-10.0,6,281.224873
-5,20,281.347755
-5,20,281.469559
-5,20,281.592077
-10.0,2,281.603889
-10.0,1,281.609772
-10.0,19,281.720862
-5,20,281.843772
-10.0,15,281.931618
-5,20,282.054255
19.0,2,282.071668
-5,20,282.194152
-10.0,16,282.287112
-10.0,11,282.35121
-5,20,282.473584
11.0,10,282.537627
-10.0,11,282.602368
-10.0,15,282.689212
16.0,5,282.725146
-10.0,14,282.806876
-5,20,282.929505
-10.0,4,282.952787
-10.0,7,282.993921
-10.0,9,283.046676
-10.0,18,283.152627
-10.0,3,283.170084
2.0,19,283.287127
-5,20,283.409844
-10.0,2,283.421646
-5,20,283.544513
-5,20,283.667448
14.0,7,283.71452
-5,20,283.837451
-10.0,11,283.901864
-5,20,284.024531
-5,20,284.147307
-10.0,18,284.25243
-5,20,284.375239
6.0,15,284.468889
-10.0,19,284.580065
-10.0,3,284.597617
-10.0,5,284.626893
-10.0,10,284.685205
-10.0,16,284.778983
-10.0,1,284.784824
-10.0,12,284.85531
-5,20,284.977651
-5,20,285.100712
-5,20,285.223441
-5,20,285.34568
-10.0,16,285.439113
-10.0,15,285.526947
-10.0,16,285.620778
-5,20,285.743038
-10.0,4,285.766358
-10.0,15,285.85337
-10.0,9,285.905374
-5,20,286.027538
-10.0,4,286.051096
-10.0,11,286.115395
-10.0,11,286.179898
-10.0,15,286.267703
-5,20,286.389839
-10.0,11,286.453974
-10.0,12,286.524225
-10.0,2,286.535897
-10.0,13,286.612135
-5,20,286.735133
-5,20,286.85817
-10.0,5,286.887453
-5,20,287.010454
-10.0,3,287.028128
-10.0,1,287.03401
-5,20,287.156326
-5,20,287.279372
-5,20,287.402272
-5,20,287.525114
-10.0,17,287.624505
-10.0,1,287.630398
-5,20,287.753074
-5,20,287.876075
17.0,4,287.905327
-10.0,7,287.946371
-10.0,19,288.057671
-10.0,12,288.127964
-10.0,7,288.169015
-10.0,1,288.17492
-5,20,288.297538
-10.0,7,288.338327
-10.0,7,288.379485
-10.0,12,288.449543
-10.0,10,288.508269
-10.0,5,288.537526
-10.0,13,288.613653
-10.0,1,288.61957
-5,20,288.741439
-10.0,4,288.764971
-10.0,6,288.799867
-10.0,18,288.905432
-5,20,289.028037
5.0,16,289.127492
-5,20,289.249632
-5,20,289.371799
-10.0,3,289.389276
-10.0,10,289.447672
-10.0,2,289.459285
-5,20,289.581723
-10.0,5,289.610827
-10.0,1,289.616707
-10.0,1,289.622647
-10.0,9,289.675373
-10.0,1,289.681294
-5,20,289.804157
-5,20,289.926507
12.0,9,289.985257
-10.0,3,290.002696
-5,20,290.125077
-10.0,6,290.160304
-10.0,7,290.20199
-10.0,9,290.254813
-10.0,18,290.36008
-10.0,13,290.435846
-10.0,2,290.447472
-5,20,290.569739
-5,20,290.692418
-10.0,20,290.809305
-10.0,6,290.844122
-10.0,12,290.914137
-10.0,5,290.943488
-10.0,7,290.98437
-10.0,9,291.036804
-10.0,10,291.095385
-5,20,291.218049
-5,20,291.339856
-5,20,291.462478
-5,20,291.584227
-5,20,291.70702
-5,20,291.830082
-5,20,291.952783
-10.0,12,292.022169
-5,20,292.144635
-5,20,292.266696
-10.0,5,292.295894
-10.0,16,292.389655
-10.0,3,292.407221
-10.0,8,292.454057
-10.0,12,292.524311
-10.0,18,292.629792
-10.0,19,292.740613
-5,20,292.863263
20.0,1,292.874936
-10.0,10,292.933741
-10.0,15,293.021728
-10.0,13,293.097952
-10.0,4,293.121323
-10.0,4,293.144519
-5,20,293.266948
-10.0,5,293.296211
-10.0,10,293.354625
-10.0,11,293.418455
-10.0,1,293.424337
-5,20,293.547219
-5,20,293.669625
-10.0,2,293.681363
-10.0,10,293.739953
16.0,5,293.774832
-10.0,20,293.892064
9.0,12,293.968955
-10.0,13,294.044632
-10.0,10,294.103229
-10.0,9,294.155877
-10.0,16,294.248676
-5,20,294.371265
-5,20,294.494443
-10.0,6,294.529384
-5,20,294.651877
-5,20,294.775296
-10.0,19,294.887126
-10.0,12,294.956918
-10.0,1,294.962812
-5,20,295.085674
-10.0,14,295.168064
-10.0,11,295.232837
-10.0,11,295.297452
-10.0,12,295.36776
19.0,2,295.385195
-10.0,7,295.426436
-5,20,295.54856
-10.0,3,295.566099
-10.0,9,295.618847
-10.0,7,295.659801
-10.0,19,295.771022
-5,20,295.893626
19.0,2,295.911085
-10.0,1,295.917075
-10.0,13,295.99326
-5,20,296.116315
-5,20,296.239337
-10.0,1,296.245441
-10.0,2,296.257164
-10.0,17,296.356673
-10.0,2,296.368414
-10.0,3,296.385978
-10.0,2,296.39769
-5,20,296.520668
-10.0,1,296.526617
-10.0,12,296.596923
-5,20,296.720233
-10.0,4,296.743763
-10.0,5,296.773301
-10.0,7,296.813884
-10.0,3,296.831481
-10.0,11,296.895927
-10.0,1,296.90184
-5,20,297.024574
-10.0,6,297.059403
-5,20,297.182324
-10.0,1,297.188306
-10.0,5,297.218616
-10.0,10,297.277081
-10.0,4,297.300679
-10.0,3,297.318189
-5,20,297.441032
-5,20,297.564246
-10.0,11,297.628731
-10.0,9,297.681048
-10.0,1,297.68697
-5,20,297.809521
-10.0,10,297.868345
-5,20,297.990999
-10.0,18,298.096828
-10.0,7,298.13783
-10.0,2,298.149426
-10.0,8,298.196184
-10.0,8,298.243256
-10.0,10,298.301816
-10.0,7,298.342909
-5,20,298.466129
-5,20,298.588252
-5,20,298.711272
-5,20,298.833545
-10.0,10,298.891969
-5,20,299.015001
6.0,15,299.108689
-10.0,18,299.214116
-10.0,6,299.249356
-5,20,299.372416
-5,20,299.495218
-10.0,3,299.513084
-10.0,11,299.577159
-5,20,299.699818
-10.0,2,299.711499
-5,20,299.834462
-5,20,299.957067
-10.0,14,300.038677
-5,20,300.161535
-10.0,6,300.196851
19.0,2,300.2143
-10.0,4,300.237724
-10.0,20,300.355002
-5,20,300.477424
-10.0,10,300.535938
-10.0,11,300.600284
-5,20,300.722841
-10.0,10,300.780818
-10.0,1,300.786633
-5,20,300.909052
-5,20,301.031639
-10.0,4,301.054904
-5,20,301.177188
-10.0,1,301.183043
-10.0,6,301.217861
-5,20,301.339374
-10.0,1,301.34522
-10.0,2,301.35693
-10.0,1,301.362788
-10.0,1,301.368668
-10.0,12,301.438725
-10.0,2,301.450379
-10.0,8,301.497101
-10.0,18,301.602024
-5,20,301.724605
-10.0,6,301.759771
-10.0,3,301.777229
-10.0,15,301.863968
-5,20,301.990122
-10.0,9,302.042893
-5,20,302.164531
-10.0,18,302.269901
-10.0,2,302.281635
-10.0,8,302.328281
-10.0,2,302.340049
-10.0,15,302.427393
-5,20,302.549677
-10.0,13,302.62558
11.0,10,302.689815
-10.0,3,302.707216
-10.0,16,302.800806
-10.0,8,302.847581
-10.0,5,302.876688
-10.0,19,302.986853
-5,20,303.109313
-5,20,303.231132
-10.0,7,303.272086
-10.0,14,303.354151
-10.0,12,303.424518
-10.0,8,303.471331
-10.0,4,303.494743
-5,20,303.61737
