#{"t_start": 1669379028.0724063, "env_id": null}
r,l,t
-5,20,64.6483
-5,20,64.652117
-10.0,1,64.657401
-10.0,11,64.659624
-5,20,64.66344
-5,20,64.667281
-5,20,64.671094
-5,20,64.674932
-10.0,4,64.675817
-5,20,64.679642
-10.0,7,64.681153
-5,20,64.685141
-5,20,64.688998
-5,20,64.692806
-5,20,64.696606
-5,20,64.700421
-5,20,64.735619
-10.0,10,64.737806
-5,20,64.741642
-5,20,64.745508
-5,20,64.750059
-5,20,64.753861
-5,20,64.757745
-5,20,64.761582
-5,20,64.765488
-10.0,1,64.765778
-10.0,7,64.767188
-5,20,64.771032
-10.0,17,64.774312
-5,20,64.778208
-5,20,64.782195
-5,20,64.786045
-5,20,64.789846
-5,20,64.793702
-5,20,64.797554
-5,20,64.801387
-5,20,64.805194
-10.0,1,64.810777
-5,20,64.814736
-5,20,64.818554
-5,20,64.822461
-5,20,64.826332
-5,20,64.830146
-5,20,64.854816
-5,20,64.85866
-5,20,64.862537
-5,20,64.866372
-5,20,64.870222
-5,20,64.951314
-5,20,64.955281
-5,20,64.959108
-5,20,64.962867
-5,20,64.9667
-5,20,65.071697
-5,20,65.075625
-5,20,65.079437
-5,20,65.083247
-5,20,65.087045
-5,20,65.090899
-5,20,65.094689
-5,20,65.098526
-5,20,65.102335
-5,20,65.106353
-5,20,65.141068
-5,20,65.145052
-5,20,65.14885
-5,20,65.152669
-5,20,65.156435
-5,20,65.160269
-5,20,65.164081
-10.0,8,65.16573
-5,20,65.169571
-5,20,65.235851
-5,20,65.239699
2.0,19,65.243523
-10.0,9,65.260414
-5,20,65.356677
-5,20,65.360679
-5,20,65.364548
-5,20,65.474753
-10.0,18,65.478381
-5,20,65.482256
-5,20,65.486096
-5,20,65.489901
-5,20,65.493735
-10.0,1,65.494022
-10.0,5,65.520905
-5,20,65.524968
-10.0,5,65.551935
-10.0,8,65.553655
-5,20,65.557485
-5,20,65.561249
-5,20,65.565168
-5,20,65.568927
-5,20,65.5727
-5,20,65.57649
-5,20,65.580249
-5,20,65.584049
-5,20,65.587814
-5,20,65.591642
-10.0,14,65.594337
-5,20,65.598127
-5,20,65.601929
-5,20,65.605761
-5,20,65.609565
-5,20,65.720364
-5,20,65.724387
-10.0,16,65.727466
-5,20,65.731325
-5,20,65.735131
-5,20,65.738996
-5,20,65.742802
-10.0,9,65.744609
-5,20,65.74843
-10.0,2,65.754116
-5,20,65.758054
-5,20,65.761877
-5,20,65.765871
-5,20,65.876172
-10.0,8,65.877939
-5,20,65.88253
-5,20,65.886342
-5,20,65.890639
-10.0,3,65.891327
-5,20,65.895128
-5,20,65.898984
-5,20,65.902816
-5,20,65.906717
-5,20,65.910844
-5,20,69.88321
-5,20,70.218048
-5,20,70.554058
-10.0,2,70.587731
2.0,19,70.931876
-5,20,71.270204
-5,20,71.610733
-5,20,71.949349
-5,20,72.326309
-5,20,72.662784
-5,20,72.997369
-5,20,73.330577
-5,20,73.665106
-5,20,73.997509
-5,20,74.331887
-10.0,10,74.500622
-10.0,18,74.805077
-5,20,75.137886
-5,20,75.474863
-5,20,75.811714
20.0,1,75.82868
-10.0,5,75.913315
-5,20,76.251563
-10.0,3,76.30245
-5,20,76.675337
-5,20,77.011187
-10.0,14,77.244757
-5,20,77.573149
-10.0,17,77.86186
-5,20,78.19776
-5,20,78.533758
-10.0,8,78.669308
-5,20,79.002525
-5,20,79.333541
-5,20,79.667798
-5,20,80.034726
-10.0,11,80.220613
-5,20,80.557667
-5,20,80.897547
-10.0,6,80.999981
-5,20,81.339695
-10.0,14,81.575129
-10.0,17,81.863676
-10.0,12,82.065917
-10.0,18,82.368421
-5,20,82.725741
-5,20,83.059454
-10.0,11,83.245241
-10.0,6,83.34727
-5,20,83.685841
-5,20,84.025507
-5,20,84.358252
-10.0,8,84.493858
-10.0,18,84.793493
8.0,13,85.010154
-5,20,85.345154
-5,20,85.715612
-5,20,86.053763
-5,20,86.386702
-5,20,86.722346
-10.0,7,86.842701
-5,20,87.179534
-5,20,87.544464
-10.0,4,87.633055
-5,20,87.972611
-10.0,6,88.075022
-10.0,10,88.245835
-5,20,88.587864
-5,20,88.919961
-10.0,17,89.21179
-10.0,20,89.551793
-10.0,7,89.671055
-5,20,90.009959
